1.00	7.00	3.00	14.00	2.00	1.00	5.00	9.00	1.00	4.00	1.00	11.00	4.00	3.00	7.00	11.00	2.00	9.00	5.00	3.00	4.00	7.00	6.00	9.00	7.00	6.00	4.00	6.00	2.00	1.00	1.00	5.00	7.00	3.00	4.00	6.00	5.00	2.00	2.00	5.00	6.00	4.00	7.00	7.00	12.00	3.00	14.00	4.00	10.00	17.00	12.00	5.00	7.00	4.00	5.00	5.00	3.00	3.00	4.00	8.00	8.00	6.00	4.00	5.00	12.00	9.00	9.00	13.00	7.00	3.00	18.00	6.00	12.00	18.00	22.00	6.00	14.00	12.00	3.00	15.00	5.00	7.00	25.00	9.00	15.00	15.00	16.00	36.00	27.00	22.00	57.00	43.00	26.00	57.00	32.00	154.00	142.00	108.00	108.00	28.00	30.00	23.00	35.00	22.00	7.00	5.00	8.00	6.00	25.00	27.00	13.00	32.00	32.00	36.00	18.00	33.00	26.00	41.00	46.00	11.00	30.00	49.00	43.00	31.00	19.00	9.00	16.00	12.00	27.00	25.00	14.00	6.00	7.00	7.00	3.00	7.00	4.00	1.00	0.00	2.00	4.00	1.00	4.00	0.00	1.00	0.00	1.00	1.00	2.00	1.00	1.00	0.00	2.00	1.00	4.00	4.00	5.00	8.00	3.00	2.00	1.00	0.00	1.00	1.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	1.00	1.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
0.00	2.00	3.00	0.00	1.00	1.00	0.00	6.00	2.00	3.00	1.00	0.00	5.00	0.00	1.00	3.00	0.00	1.00	2.00	0.00	54.00	0.00	2.00	4.00	1.00	3.00	2.00	0.00	37.00	3.00	7.00	2.00	1.00	2.00	2.00	4.00	6.00	3.00	2.00	0.00	5.00	1.00	7.00	5.00	5.00	3.00	2.00	4.00	8.00	9.00	6.00	4.00	1.00	2.00	6.00	6.00	10.00	3.00	6.00	5.00	1.00	1.00	19.00	3.00	3.00	3.00	1.00	0.00	6.00	4.00	4.00	4.00	7.00	3.00	4.00	7.00	3.00	9.00	2.00	29.00	5.00	8.00	10.00	11.00	8.00	18.00	10.00	6.00	9.00	7.00	35.00	13.00	35.00	23.00	39.00	16.00	34.00	41.00	34.00	13.00	59.00	17.00	29.00	15.00	23.00	44.00	29.00	15.00	20.00	14.00	23.00	26.00	20.00	18.00	22.00	29.00	20.00	33.00	23.00	31.00	29.00	17.00	20.00	12.00	16.00	10.00	7.00	9.00	10.00	6.00	10.00	6.00	10.00	3.00	2.00	1.00	1.00	5.00	2.00	4.00	2.00	0.00	5.00	1.00	1.00	3.00	2.00	1.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	2.00	1.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.00	1.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	1.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
12.00	2.00	7.00	4.00	1.00	6.00	2.00	2.00	0.00	1.00	3.00	1.00	1.00	3.00	1.00	0.00	2.00	3.00	1.00	5.00	2.00	9.00	3.00	1.00	7.00	1.00	2.00	6.00	3.00	8.00	3.00	2.00	5.00	10.00	6.00	5.00	1.00	11.00	6.00	3.00	1.00	9.00	4.00	5.00	1.00	3.00	11.00	3.00	13.00	7.00	4.00	2.00	5.00	4.00	4.00	3.00	4.00	1.00	8.00	3.00	6.00	6.00	10.00	2.00	14.00	2.00	10.00	7.00	4.00	3.00	4.00	9.00	4.00	5.00	3.00	6.00	10.00	11.00	4.00	2.00	11.00	6.00	4.00	3.00	3.00	18.00	11.00	8.00	9.00	10.00	9.00	17.00	13.00	50.00	29.00	96.00	126.00	73.00	49.00	32.00	63.00	35.00	46.00	21.00	38.00	15.00	33.00	30.00	13.00	20.00	16.00	9.00	38.00	11.00	12.00	20.00	17.00	36.00	17.00	13.00	24.00	33.00	25.00	14.00	16.00	16.00	2.00	9.00	4.00	10.00	8.00	9.00	10.00	4.00	1.00	2.00	1.00	3.00	0.00	2.00	0.00	0.00	0.00	1.00	1.00	1.00	2.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	3.00	1.00	0.00	0.00	0.00	1.00	0.00	2.00	0.00	2.00	1.00	1.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	1.00	1.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	2.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
1.00	1.00	4.00	1.00	0.00	1.00	0.00	1.00	0.00	2.00	3.00	1.00	2.00	0.00	6.00	2.00	1.00	1.00	1.00	3.00	4.00	5.00	1.00	2.00	0.00	2.00	2.00	14.00	1.00	2.00	1.00	1.00	2.00	0.00	9.00	1.00	2.00	3.00	3.00	2.00	3.00	1.00	5.00	4.00	6.00	3.00	11.00	1.00	5.00	5.00	5.00	4.00	1.00	7.00	0.00	7.00	1.00	3.00	2.00	7.00	4.00	4.00	2.00	4.00	12.00	5.00	2.00	4.00	6.00	2.00	5.00	1.00	8.00	2.00	8.00	0.00	2.00	9.00	3.00	6.00	5.00	1.00	8.00	12.00	4.00	4.00	5.00	25.00	11.00	13.00	8.00	6.00	17.00	82.00	83.00	37.00	29.00	36.00	32.00	24.00	16.00	33.00	25.00	37.00	31.00	13.00	4.00	1.00	13.00	9.00	11.00	8.00	23.00	11.00	8.00	33.00	15.00	10.00	23.00	14.00	36.00	13.00	21.00	12.00	8.00	7.00	5.00	6.00	3.00	8.00	1.00	10.00	4.00	2.00	0.00	5.00	2.00	1.00	2.00	2.00	3.00	2.00	1.00	1.00	0.00	0.00	0.00	1.00	2.00	0.00	0.00	1.00	1.00	0.00	5.00	0.00	1.00	2.00	0.00	1.00	1.00	1.00	1.00	1.00	0.00	2.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	1.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	2.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00
1.00	0.00	0.00	0.00	6.00	1.00	2.00	1.00	2.00	1.00	3.00	1.00	0.00	1.00	2.00	3.00	0.00	3.00	3.00	0.00	3.00	2.00	3.00	2.00	4.00	3.00	1.00	0.00	1.00	2.00	4.00	2.00	2.00	3.00	5.00	0.00	3.00	4.00	4.00	1.00	2.00	2.00	2.00	2.00	0.00	7.00	2.00	4.00	2.00	2.00	1.00	1.00	0.00	1.00	5.00	7.00	1.00	5.00	5.00	4.00	1.00	1.00	0.00	1.00	3.00	1.00	8.00	3.00	2.00	2.00	5.00	1.00	1.00	1.00	4.00	0.00	6.00	6.00	1.00	8.00	2.00	5.00	5.00	5.00	2.00	15.00	11.00	16.00	6.00	8.00	9.00	4.00	10.00	26.00	24.00	39.00	44.00	47.00	37.00	29.00	16.00	25.00	12.00	9.00	13.00	17.00	35.00	23.00	4.00	0.00	7.00	11.00	11.00	20.00	16.00	29.00	37.00	36.00	46.00	35.00	31.00	29.00	19.00	37.00	27.00	5.00	9.00	6.00	8.00	13.00	6.00	2.00	5.00	4.00	2.00	1.00	2.00	1.00	1.00	0.00	0.00	0.00	1.00	1.00	0.00	2.00	1.00	0.00	2.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	3.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	7.00	6.00	9.00	1.00	6.00	4.00	0.00	14.00	1.00	3.00	7.00	11.00	9.00	9.00	6.00	16.00	8.00	13.00	22.00	8.00	36.00	9.00	79.00	16.00	63.00	18.00	16.00	10.00	25.00	22.00	5.00	12.00	5.00	2.00	14.00	2.00	10.00	13.00	8.00	22.00	17.00	4.00	18.00	17.00	7.00	11.00	15.00	9.00	7.00	4.00	2.00	10.00	2.00	6.00	6.00	1.00	15.00	4.00	6.00	6.00	4.00	4.00	2.00	1.00	1.00	4.00	13.00	5.00	1.00	9.00	2.00	9.00	13.00	6.00	1.00	4.00	7.00	2.00	5.00	4.00	34.00	11.00	14.00	9.00	9.00	12.00	23.00	3.00	9.00	10.00	17.00	13.00	29.00	32.00	38.00	23.00	69.00	37.00	52.00	27.00	57.00	26.00	38.00	21.00	43.00	14.00	25.00	12.00	31.00	8.00	33.00	28.00	17.00	18.00	14.00	31.00	35.00	25.00	6.00	14.00	13.00	19.00	16.00	14.00	16.00	26.00	5.00	21.00	20.00	26.00	15.00	9.00	2.00	3.00	2.00	0.00	2.00	1.00	0.00	2.00	2.00	0.00	1.00	3.00	0.00	3.00	1.00	1.00	2.00	0.00	0.00	1.00	2.00	6.00	0.00	2.00	4.00	1.00	0.00	0.00	3.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.00	2.00	5.00	0.00	3.00	1.00	3.00	1.00	2.00	4.00	4.00	3.00	0.00	8.00	4.00	1.00	3.00	1.00	0.00	2.00	3.00	8.00	1.00	3.00	3.00	1.00	0.00	7.00	2.00	1.00	1.00	0.00	5.00	5.00	5.00	1.00	3.00	3.00	3.00	7.00	3.00	4.00	2.00	8.00	1.00	1.00	8.00	1.00	11.00	6.00	3.00	2.00	5.00	1.00	7.00	1.00	11.00	3.00	8.00	13.00	7.00	3.00	9.00	7.00	6.00	7.00	2.00	1.00	3.00	12.00	19.00	6.00	11.00	5.00	4.00	8.00	8.00	1.00	7.00	1.00	3.00	11.00	10.00	6.00	7.00	9.00	11.00	4.00	19.00	9.00	15.00	14.00	21.00	26.00	41.00	46.00	65.00	29.00	61.00	41.00	29.00	63.00	33.00	39.00	40.00	26.00	22.00	11.00	5.00	18.00	3.00	84.00	5.00	2.00	13.00	10.00	27.00	20.00	27.00	24.00	6.00	9.00	28.00	24.00	8.00	13.00	20.00	14.00	3.00	9.00	7.00	9.00	4.00	10.00	3.00	3.00	3.00	1.00	2.00	1.00	0.00	0.00	1.00	1.00	4.00	4.00	2.00	2.00	1.00	0.00	1.00	1.00	0.00	1.00	3.00	3.00	2.00	2.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
3.00	3.00	0.00	0.00	4.00	3.00	0.00	2.00	1.00	2.00	1.00	1.00	3.00	0.00	0.00	3.00	3.00	2.00	4.00	3.00	1.00	2.00	5.00	2.00	0.00	0.00	3.00	7.00	1.00	1.00	5.00	1.00	0.00	4.00	0.00	3.00	0.00	8.00	0.00	1.00	1.00	1.00	0.00	0.00	2.00	18.00	4.00	5.00	5.00	2.00	4.00	4.00	7.00	0.00	6.00	4.00	4.00	19.00	8.00	10.00	3.00	2.00	1.00	6.00	3.00	3.00	2.00	5.00	11.00	7.00	6.00	10.00	7.00	6.00	7.00	6.00	5.00	9.00	5.00	3.00	3.00	11.00	10.00	10.00	6.00	3.00	14.00	13.00	27.00	12.00	21.00	19.00	24.00	26.00	21.00	34.00	36.00	55.00	20.00	73.00	18.00	34.00	23.00	6.00	37.00	9.00	12.00	5.00	44.00	3.00	22.00	13.00	5.00	7.00	8.00	11.00	9.00	21.00	17.00	23.00	3.00	62.00	23.00	18.00	16.00	24.00	26.00	33.00	19.00	40.00	35.00	21.00	20.00	5.00	4.00	3.00	2.00	4.00	0.00	0.00	2.00	1.00	5.00	1.00	3.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	2.00	5.00	3.00	2.00	0.00	1.00	0.00	2.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	1.00	0.00	1.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	2.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.00	1.00	2.00	5.00	1.00	1.00	0.00	0.00	0.00	1.00	2.00	0.00	0.00	0.00	3.00	2.00	3.00	5.00	4.00	1.00	1.00	5.00	2.00	1.00	1.00	2.00	1.00	0.00	0.00	3.00	1.00	9.00	1.00	5.00	7.00	3.00	1.00	0.00	6.00	4.00	2.00	1.00	1.00	2.00	3.00	4.00	1.00	2.00	3.00	7.00	3.00	4.00	7.00	2.00	2.00	2.00	4.00	5.00	2.00	2.00	6.00	4.00	4.00	1.00	1.00	2.00	5.00	1.00	4.00	2.00	1.00	2.00	3.00	3.00	0.00	1.00	0.00	0.00	3.00	4.00	1.00	4.00	3.00	1.00	19.00	6.00	7.00	9.00	7.00	6.00	6.00	20.00	7.00	22.00	15.00	23.00	27.00	12.00	11.00	15.00	16.00	22.00	11.00	23.00	14.00	12.00	20.00	9.00	9.00	3.00	5.00	3.00	6.00	6.00	5.00	12.00	17.00	5.00	26.00	9.00	11.00	17.00	12.00	1.00	4.00	6.00	16.00	5.00	9.00	7.00	15.00	6.00	4.00	5.00	1.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	2.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
0.00	1.00	0.00	2.00	0.00	0.00	2.00	2.00	1.00	3.00	0.00	4.00	0.00	1.00	0.00	1.00	3.00	3.00	0.00	1.00	1.00	2.00	3.00	0.00	0.00	1.00	2.00	3.00	2.00	3.00	3.00	1.00	1.00	1.00	4.00	15.00	3.00	2.00	1.00	1.00	3.00	2.00	0.00	4.00	7.00	2.00	4.00	3.00	3.00	4.00	4.00	1.00	6.00	2.00	8.00	5.00	2.00	3.00	3.00	5.00	6.00	6.00	2.00	4.00	6.00	4.00	1.00	11.00	3.00	1.00	4.00	1.00	2.00	5.00	2.00	13.00	3.00	6.00	13.00	2.00	2.00	5.00	2.00	2.00	3.00	0.00	4.00	15.00	8.00	11.00	11.00	4.00	8.00	13.00	19.00	15.00	32.00	35.00	24.00	11.00	35.00	9.00	21.00	14.00	30.00	27.00	20.00	4.00	4.00	3.00	11.00	9.00	15.00	13.00	6.00	12.00	9.00	24.00	9.00	4.00	8.00	10.00	15.00	15.00	11.00	2.00	4.00	6.00	5.00	11.00	3.00	5.00	6.00	2.00	3.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	2.00	2.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	1.00	0.00	2.00	2.00	0.00	0.00	4.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	3.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	2.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
