0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	3.00	1.00	1.00	2.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	3.00	1.00	2.00	1.00	0.00	2.00	7.00	4.00	8.00	6.00	6.00	5.00	8.00	3.00	11.00	13.00	7.00	12.00	1.00	11.00	14.00	12.00	7.00	14.00	30.00	35.00	42.00	17.00	59.00	37.00	180.00	22.00	39.00	24.00	41.00	70.00	131.00	147.00	128.00	66.00	72.00	26.00	67.00	35.00	74.00	20.00	73.00	18.00	71.00	29.00	21.00	15.00	24.00	16.00	13.00	17.00	14.00	11.00	15.00	23.00	24.00	47.00	24.00	21.00	17.00	60.00	40.00	47.00	25.00	15.00	24.00	30.00	12.00	27.00	21.00	14.00	31.00	10.00	21.00	14.00	35.00	4.00	15.00	4.00	11.00	15.00	11.00	2.00	9.00	14.00	5.00	15.00	13.00	7.00	2.00	8.00	3.00	6.00	9.00	4.00	7.00	9.00	18.00	13.00	7.00	4.00	21.00	3.00	14.00	76.00	3.00	3.00	7.00	6.00	6.00	5.00	5.00	4.00	4.00	8.00	6.00	3.00	2.00	2.00	9.00	6.00	8.00	6.00	5.00	4.00	6.00	3.00	11.00	2.00	4.00	9.00	19.00	3.00	2.00	2.00	3.00	5.00	5.00	4.00	2.00	2.00	3.00	2.00	2.00	2.00	2.00	4.00	3.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	3.00	1.00	0.00	2.00	0.00	3.00	5.00	1.00	0.00	0.00	1.00	3.00	1.00	2.00	1.00	4.00	3.00	4.00	3.00	2.00	1.00	2.00	4.00	7.00	9.00	2.00	13.00	2.00	15.00	9.00	26.00	82.00	20.00	144.00	22.00	69.00	31.00	41.00	34.00	39.00	56.00	50.00	70.00	64.00	42.00	46.00	53.00	10.00	27.00	30.00	27.00	32.00	8.00	8.00	16.00	4.00	3.00	1.00	8.00	4.00	2.00	4.00	9.00	2.00	15.00	8.00	11.00	29.00	34.00	18.00	14.00	15.00	23.00	28.00	17.00	9.00	5.00	9.00	4.00	3.00	2.00	2.00	6.00	1.00	6.00	2.00	3.00	10.00	3.00	2.00	16.00	1.00	11.00	3.00	10.00	7.00	75.00	2.00	5.00	4.00	5.00	3.00	1.00	3.00	3.00	1.00	8.00	1.00	2.00	3.00	2.00	1.00	0.00	2.00	8.00	1.00	0.00	0.00	2.00	3.00	1.00	1.00	13.00	7.00	6.00	5.00	5.00	15.00	7.00	2.00	4.00	4.00	8.00	4.00	2.00	1.00	2.00	8.00	1.00	6.00	2.00	1.00	1.00	1.00	2.00	3.00	1.00	3.00	0.00	0.00	0.00	9.00	1.00	0.00	1.00	1.00	0.00	2.00
0.00	0.00	0.00	0.00	0.00	2.00	2.00	1.00	1.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.00	1.00	1.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	1.00	3.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	3.00	0.00	1.00	5.00	1.00	0.00	0.00	2.00	2.00	0.00	1.00	0.00	1.00	0.00	0.00	2.00	5.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	2.00	1.00	3.00	3.00	1.00	0.00	1.00	1.00	2.00	2.00	1.00	0.00	1.00	0.00	1.00	3.00	1.00	1.00	3.00	0.00	5.00	1.00	6.00	1.00	3.00	3.00	7.00	5.00	4.00	7.00	9.00	8.00	18.00	5.00	12.00	11.00	14.00	13.00	10.00	16.00	34.00	21.00	18.00	21.00	38.00	28.00	20.00	33.00	44.00	32.00	54.00	37.00	23.00	35.00	39.00	29.00	16.00	19.00	23.00	26.00	27.00	18.00	7.00	5.00	12.00	2.00	0.00	1.00	6.00	1.00	4.00	8.00	8.00	10.00	4.00	7.00	5.00	12.00	57.00	63.00	52.00	15.00	19.00	17.00	9.00	4.00	11.00	2.00	3.00	3.00	1.00	4.00	4.00	4.00	5.00	11.00	13.00	5.00	4.00	3.00	4.00	4.00	5.00	7.00	2.00	6.00	5.00	13.00	3.00	4.00	5.00	4.00	2.00	8.00	2.00	2.00	1.00	3.00	3.00	2.00	5.00	0.00	4.00	13.00	6.00	5.00	2.00	6.00	4.00	1.00	5.00	4.00	3.00	18.00	1.00	1.00	2.00	2.00	1.00	4.00	0.00	0.00	0.00	0.00	2.00	0.00	5.00	0.00	22.00	2.00	4.00	0.00	2.00	2.00	4.00	4.00	2.00	2.00	1.00	4.00	2.00	1.00	1.00	0.00	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	3.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	3.00	5.00	8.00	4.00	5.00	2.00	6.00	5.00	4.00	8.00	4.00	32.00	6.00	13.00	5.00	8.00	20.00	26.00	114.00	19.00	81.00	34.00	51.00	47.00	55.00	41.00	58.00	51.00	124.00	18.00	41.00	22.00	10.00	33.00	33.00	12.00	28.00	40.00	12.00	15.00	7.00	8.00	10.00	6.00	11.00	7.00	6.00	3.00	5.00	6.00	15.00	10.00	9.00	23.00	108.00	14.00	21.00	7.00	26.00	15.00	18.00	4.00	2.00	4.00	8.00	7.00	5.00	2.00	5.00	5.00	3.00	5.00	14.00	7.00	7.00	7.00	5.00	6.00	11.00	2.00	9.00	5.00	6.00	9.00	7.00	4.00	2.00	8.00	4.00	6.00	3.00	3.00	4.00	4.00	6.00	2.00	7.00	6.00	5.00	2.00	12.00	6.00	6.00	0.00	2.00	1.00	2.00	3.00	0.00	5.00	1.00	0.00	1.00	3.00	10.00	2.00	11.00	2.00	2.00	1.00	6.00	1.00	12.00	1.00	13.00	0.00	1.00	1.00	13.00	4.00	1.00	2.00	1.00	1.00	3.00	2.00	3.00	4.00	1.00	1.00	8.00	1.00	1.00	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	1.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.00	1.00	2.00	0.00	1.00	1.00	5.00	1.00	2.00	0.00	1.00	2.00	10.00	5.00	2.00	0.00	2.00	13.00	14.00	6.00	35.00	4.00	7.00	18.00	7.00	14.00	16.00	156.00	21.00	145.00	37.00	47.00	20.00	48.00	38.00	45.00	71.00	85.00	34.00	34.00	40.00	11.00	24.00	34.00	76.00	23.00	61.00	24.00	28.00	14.00	8.00	4.00	11.00	5.00	2.00	2.00	4.00	5.00	10.00	5.00	38.00	6.00	19.00	7.00	29.00	57.00	37.00	19.00	55.00	9.00	5.00	9.00	3.00	7.00	3.00	4.00	7.00	1.00	12.00	1.00	6.00	2.00	13.00	5.00	3.00	3.00	10.00	10.00	11.00	4.00	2.00	4.00	5.00	2.00	7.00	1.00	3.00	2.00	1.00	7.00	5.00	2.00	3.00	1.00	2.00	9.00	2.00	3.00	5.00	1.00	9.00	4.00	3.00	3.00	1.00	8.00	2.00	2.00	2.00	3.00	2.00	8.00	2.00	2.00	0.00	3.00	1.00	2.00	2.00	0.00	2.00	0.00	0.00	0.00	0.00	1.00	2.00	0.00	3.00	0.00	2.00	1.00	0.00	2.00	1.00	1.00	0.00	2.00	0.00	3.00	1.00	0.00
0.00	0.00	0.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	1.00	1.00	1.00	1.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	2.00	2.00	2.00	1.00	2.00	2.00	3.00	0.00	2.00	0.00	2.00	1.00	3.00	7.00	8.00	1.00	17.00	10.00	9.00	10.00	24.00	9.00	7.00	5.00	30.00	6.00	3.00	16.00	13.00	19.00	11.00	13.00	2.00	5.00	2.00	8.00	11.00	2.00	2.00	4.00	4.00	5.00	1.00	1.00	4.00	1.00	3.00	3.00	2.00	4.00	4.00	3.00	12.00	16.00	14.00	4.00	12.00	13.00	10.00	8.00	0.00	3.00	1.00	4.00	0.00	0.00	1.00	0.00	0.00	2.00	5.00	2.00	0.00	3.00	3.00	1.00	5.00	4.00	12.00	2.00	8.00	8.00	10.00	4.00	5.00	12.00	7.00	8.00	16.00	23.00	11.00	33.00	31.00	21.00	18.00	72.00	7.00	13.00	17.00	23.00	52.00	26.00	40.00	21.00	21.00	5.00	31.00	13.00	5.00	4.00	14.00	14.00	14.00	16.00	4.00	15.00	2.00	5.00	4.00	8.00	10.00	8.00	5.00	9.00	8.00	15.00	19.00	58.00	9.00	34.00	13.00	27.00	31.00	19.00	30.00	8.00	7.00	10.00	5.00	7.00	7.00	5.00	2.00	1.00	6.00	11.00	2.00	5.00	4.00	13.00	3.00	2.00	5.00	11.00	4.00	16.00	4.00	11.00	7.00	4.00	3.00	3.00	11.00	4.00	6.00	6.00	5.00	2.00	30.00	2.00	1.00	5.00	6.00	5.00	0.00	1.00	7.00	2.00	4.00	0.00	2.00	11.00	0.00	4.00	0.00	2.00	6.00	1.00	1.00	2.00	5.00	1.00	3.00	2.00	8.00	0.00	2.00	3.00	2.00	4.00	6.00	1.00	3.00	3.00	4.00	1.00	1.00	1.00	1.00	3.00	2.00	1.00	0.00	2.00	1.00	1.00	1.00	2.00
1.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	2.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	1.00	1.00	0.00	1.00	0.00	0.00	1.00	2.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	2.00	2.00	0.00	1.00	1.00	1.00	0.00	0.00	2.00	2.00	1.00	1.00	0.00	0.00	1.00	0.00	1.00	2.00	0.00	4.00	0.00	1.00	2.00	1.00	1.00	0.00	0.00	0.00	1.00	1.00	2.00	3.00	3.00	1.00	3.00	6.00	2.00	2.00	3.00	6.00	0.00	3.00	4.00	1.00	8.00	6.00	6.00	11.00	3.00	2.00	15.00	28.00	13.00	26.00	17.00	54.00	28.00	20.00	29.00	24.00	21.00	27.00	21.00	33.00	41.00	37.00	23.00	34.00	12.00	5.00	5.00	6.00	11.00	10.00	13.00	0.00	6.00	6.00	6.00	1.00	2.00	2.00	6.00	4.00	6.00	7.00	3.00	8.00	76.00	7.00	16.00	11.00	12.00	76.00	7.00	18.00	6.00	6.00	19.00	6.00	7.00	6.00	7.00	4.00	7.00	3.00	1.00	2.00	1.00	8.00	5.00	12.00	22.00	5.00	13.00	3.00	5.00	3.00	1.00	1.00	4.00	4.00	0.00	4.00	2.00	8.00	0.00	0.00	6.00	1.00	1.00	2.00	2.00	1.00	5.00	4.00	1.00	2.00	1.00	1.00	2.00	2.00	0.00	2.00	1.00	5.00	1.00	4.00	3.00	3.00	2.00	4.00	2.00	3.00	6.00	1.00	1.00	1.00	2.00	5.00	2.00	3.00	0.00	2.00	3.00	0.00	9.00	1.00	0.00	18.00	0.00	3.00	1.00	1.00	2.00	2.00	7.00	0.00
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	2.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	2.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	1.00	2.00	0.00	1.00	2.00	0.00	0.00	1.00	1.00	0.00	0.00	1.00	1.00	0.00	0.00	1.00	0.00	2.00	2.00	1.00	4.00	3.00	2.00	4.00	1.00	7.00	3.00	1.00	4.00	1.00	3.00	4.00	0.00	4.00	2.00	1.00	4.00	9.00	6.00	4.00	17.00	5.00	18.00	14.00	16.00	33.00	16.00	27.00	35.00	27.00	35.00	36.00	32.00	47.00	30.00	13.00	27.00	14.00	15.00	18.00	9.00	17.00	6.00	7.00	9.00	1.00	6.00	7.00	5.00	4.00	1.00	2.00	0.00	2.00	2.00	4.00	5.00	7.00	11.00	12.00	16.00	7.00	22.00	10.00	24.00	2.00	4.00	1.00	4.00	4.00	3.00	3.00	6.00	1.00	5.00	5.00	5.00	4.00	1.00	2.00	5.00	3.00	2.00	1.00	6.00	1.00	4.00	28.00	2.00	8.00	5.00	3.00	3.00	1.00	4.00	4.00	3.00	8.00	9.00	1.00	8.00	16.00	1.00	7.00	3.00	4.00	2.00	2.00	1.00	4.00	50.00	1.00	3.00	1.00	1.00	1.00	3.00	2.00	2.00	2.00	3.00	3.00	2.00	1.00	4.00	0.00	3.00	7.00	3.00	1.00	1.00	3.00	0.00	2.00	1.00	1.00	0.00	11.00	2.00	3.00	1.00	0.00	6.00	1.00	0.00	3.00	1.00	2.00
0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	2.00	0.00	0.00	0.00	1.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	2.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	2.00	1.00	1.00	1.00	13.00	3.00	8.00	4.00	2.00	3.00	6.00	0.00	1.00	0.00	3.00	9.00	4.00	2.00	7.00	18.00	18.00	23.00	18.00	8.00	18.00	30.00	8.00	18.00	19.00	14.00	24.00	20.00	24.00	28.00	21.00	27.00	33.00	34.00	10.00	13.00	21.00	31.00	39.00	24.00	12.00	8.00	5.00	19.00	1.00	2.00	3.00	8.00	6.00	5.00	2.00	11.00	11.00	11.00	13.00	7.00	15.00	57.00	13.00	3.00	0.00	0.00	1.00	3.00	3.00	3.00	4.00	1.00	5.00	7.00	20.00	3.00	14.00	19.00	10.00	1.00	3.00	3.00	2.00	5.00	4.00	2.00	5.00	4.00	2.00	1.00	1.00	4.00	1.00	3.00	1.00	4.00	4.00	1.00	1.00	1.00	2.00	2.00	1.00	0.00	2.00	0.00	0.00	2.00	0.00	2.00	2.00	1.00	1.00	2.00	2.00	2.00	2.00	5.00	2.00	2.00	1.00	4.00	3.00	1.00	1.00	3.00	2.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	1.00	1.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	1.00	0.00	2.00	3.00	4.00	0.00	3.00	2.00	1.00	3.00	2.00	3.00	0.00	1.00	2.00	9.00	6.00	4.00	3.00	5.00	14.00	20.00	9.00	22.00	35.00	24.00	18.00	17.00	17.00	12.00	15.00	12.00	9.00	4.00	17.00	10.00	17.00	14.00	13.00	13.00	5.00	4.00	13.00	9.00	14.00	3.00	5.00	1.00	1.00	3.00	1.00	5.00	8.00	3.00	6.00	1.00	6.00	11.00	6.00	19.00	22.00	26.00	18.00	29.00	7.00	25.00	3.00	5.00	1.00	1.00	2.00	2.00	7.00	0.00	2.00	1.00	6.00	4.00	2.00	9.00	3.00	2.00	4.00	8.00	4.00	4.00	5.00	4.00	5.00	0.00	3.00	0.00	5.00	2.00	2.00	3.00	0.00	3.00	0.00	3.00	3.00	3.00	4.00	0.00	2.00	7.00	8.00	18.00	3.00	0.00	7.00	6.00	4.00	2.00	2.00	1.00	3.00	4.00	0.00	2.00	0.00	1.00	0.00	2.00	4.00	2.00	1.00	0.00	2.00	1.00	1.00	2.00	2.00	2.00	0.00	3.00	2.00	1.00	4.00	1.00	0.00	1.00	2.00	0.00	3.00	1.00	0.00	0.00	1.00	3.00
